Temperature,Humidity(%),WindSpeed,Rainfall(mm),AirPressure
25.17,54,15.37,6.82,1003.44
20.66,83,5.22,0.65,1000.77
32.3,90,11.45,17.29,1010.06
33.85,85,8.76,0.35,1023.07
21.52,44,11.01,8.98,1011.07
27.55,47,15.66,16.8,988.15
24.55,45,10.25,1.28,1003.73
15.33,41,5.49,5.49,1025.26
15.74,47,10.88,0.86,1036.95
23.56,48,9.33,3.16,1011.01
33.05,25,9.52,1.33,1000.94
30.95,39,5.96,17.87,1021.9
18.59,64,9.56,0.54,1019.87
17.14,36,10.97,4.53,1018.7
18.88,73,17.58,4.28,1027.52
18.3,47,7.2,0.88,1005.63
18.83,77,0.7,3.71,1002.06
10.82,51,10.62,0.39,1004.33
7.9,48,7.77,2.78,1026.43
7.08,33,10.45,0.56,1010.94
14.15,60,11.88,2.79,1005.34
33.16,98,14.22,5.98,1018.63
45.0,44,5.34,1.97,982.39
39.14,77,8.79,6.73,1017.11
26.74,67,12.75,3.02,1018.46
19.57,20,11.01,1.29,998.46
21.98,77,11.94,2.81,1013.69
25.98,76,11.05,7.54,1011.4
39.47,42,17.16,9.92,1027.91
18.06,70,8.24,1.74,1028.63
25.02,85,8.51,1.36,1007.9
25.68,100,17.75,4.19,1023.06
24.38,37,12.84,2.37,1008.19
10.94,55,8.99,6.14,1016.19
23.07,26,10.26,4.15,1021.91
15.53,20,8.25,1.83,1017.56
41.02,22,4.69,1.12,1008.99
29.0,26,5.36,0.85,1019.86
32.82,23,0.0,9.96,1023.05
18.81,77,9.37,2.75,995.34
21.86,89,2.58,0.62,1015.16
39.29,57,8.5,4.0,1006.03
32.17,33,13.15,0.43,1020.78
27.95,63,15.36,0.2,1000.07
34.41,76,7.55,4.3,1017.05
38.73,33,3.42,7.4,1020.21
35.62,85,19.58,10.34,1010.72
32.35,92,7.13,1.31,1018.62
33.02,24,12.44,2.27,1016.51
22.69,86,14.14,0.0,1011.19
26.37,87,10.76,6.85,1013.96
29.76,25,4.09,3.23,1030.19
27.23,49,15.67,6.99,1026.24
28.52,51,9.79,5.44,1015.6
24.01,24,22.95,0.58,1014.25
5.89,46,8.08,2.34,1019.9
29.74,75,6.01,1.92,1028.71
25.76,49,3.71,1.2,1003.29
25.89,56,18.98,2.91,1000.8
40.41,75,11.3,12.31,1031.58
27.5,74,18.89,10.6,1014.54
19.37,25,11.8,6.09,1014.53
29.82,75,5.69,0.03,1008.65
25.6,61,15.12,4.4,1005.93
32.81,53,11.73,15.77,999.04
20.82,62,3.44,6.01,1010.24
19.3,87,9.8,0.08,1025.49
21.22,27,14.58,2.43,1011.69
12.9,44,6.55,0.87,1004.44
21.94,59,18.56,3.35,1003.33
36.13,22,14.54,2.28,1011.61
19.91,43,9.63,4.93,1000.15
15.5,95,12.11,3.32,1004.06
21.3,32,15.87,1.03,1000.86
26.54,23,11.33,6.83,1005.18
19.78,89,7.05,15.98,1022.51
25.5,53,11.59,1.1,1022.38
26.76,45,12.89,11.86,1007.05
25.01,49,9.0,13.07,1014.84
24.37,50,17.1,3.29,993.22
37.35,79,7.5,12.51,1018.1
26.24,43,14.88,5.49,1024.46
19.46,69,8.22,0.63,1015.84
30.28,59,9.09,2.08,995.14
24.58,21,8.63,7.36,993.08
25.5,56,19.69,10.2,1029.72
32.09,66,0.0,9.24,1017.16
34.39,100,9.78,20.4,1016.77
17.03,85,4.31,17.66,1013.72
37.12,54,15.82,19.77,998.55
24.55,53,6.28,5.43,1034.44
24.6,43,14.1,14.77,1009.9
17.93,70,22.16,0.89,1003.94
30.23,37,6.16,1.43,1001.77
15.05,51,10.55,2.14,1029.99
28.77,22,15.41,4.3,998.93
36.56,27,16.73,2.58,1006.69
22.8,71,4.93,0.2,998.13
32.57,40,2.46,0.32,996.65
25.57,22,9.0,4.91,1012.89
15.25,33,12.55,3.73,1025.57
25.84,53,1.47,2.52,1012.18
23.7,81,6.87,5.88,1007.23
31.28,79,10.13,13.84,999.18
22.46,87,8.83,8.08,1011.35
28.49,25,2.79,10.32,1010.6
17.61,58,15.01,16.24,1013.33
28.01,71,7.81,9.68,1008.72
25.17,44,7.62,14.07,1001.05
24.11,72,4.56,8.67,1031.54
25.22,24,10.01,8.0,1022.81
22.95,42,10.4,2.88,1004.28
25.99,97,5.32,14.49,1014.38
23.62,52,10.78,13.17,1024.67
18.19,76,14.61,1.23,1018.45
15.93,99,2.99,0.58,1016.2
21.54,53,14.06,4.95,996.53
22.78,49,5.87,3.69,1008.02
3.97,34,6.84,1.68,997.18
25.14,93,3.63,7.64,1003.18
40.42,90,14.3,5.85,1001.08
29.83,27,15.18,9.28,1021.19
23.8,58,9.99,0.55,1020.76
19.29,77,13.04,1.64,1015.4
13.11,41,12.32,1.72,1004.41
31.22,22,15.24,0.01,1008.41
27.98,69,12.32,10.65,1013.1
16.36,39,13.75,7.67,998.61
31.74,51,13.25,4.13,1025.83
30.88,49,2.61,4.68,1018.88
20.3,24,15.63,1.95,1014.77
22.96,87,12.92,2.91,1003.63
26.75,47,9.32,1.27,1026.47
28.87,28,10.63,14.25,1018.46
17.34,52,2.71,20.88,1022.22
28.97,87,12.74,0.7,1010.99
25.41,58,13.11,3.61,1028.07
32.78,76,15.5,6.48,1019.27
30.34,35,15.01,22.75,1001.33
25.4,51,14.83,2.28,1000.13
31.42,70,11.85,2.87,1024.49
14.43,79,20.08,2.16,1015.68
22.38,41,9.05,1.38,1012.71
18.19,21,9.35,0.33,1021.87
21.11,27,9.85,5.04,1032.38
21.03,97,6.5,4.99,997.19
16.16,47,11.84,3.79,1020.02
31.67,87,3.44,3.07,1008.76
30.26,53,4.41,1.95,1021.02
20.75,24,12.45,1.77,1011.46
8.79,77,4.1,0.62,1006.94
21.46,32,9.34,12.31,1012.52
24.66,85,8.0,8.0,1010.6
34.5,57,14.08,0.64,1025.59
21.05,70,5.4,3.06,1008.72
31.85,36,10.79,0.11,1022.29
21.47,78,8.69,1.73,1021.19
28.98,98,6.48,1.33,1006.57
30.65,51,8.5,1.15,1021.37
29.05,21,11.93,22.02,1011.41
18.3,68,3.9,2.74,1010.71
22.46,33,1.46,0.79,1003.53
29.11,90,7.87,6.65,1021.0
13.94,78,3.4,3.37,1028.96
30.53,25,14.15,6.49,995.78
16.51,55,9.3,14.61,1003.06
15.54,66,10.37,0.31,1026.01
21.27,35,9.98,5.62,1011.54
20.2,48,9.2,1.32,1030.47
26.27,78,14.51,5.99,1010.23
26.87,98,18.13,13.17,1027.98
25.49,26,14.17,2.42,1018.3
18.12,37,10.63,0.44,1017.97
33.46,49,11.68,3.68,1014.23
25.45,73,6.7,1.27,1019.17
31.51,41,18.69,0.84,1036.89
8.95,35,10.35,1.19,1010.0
28.75,54,17.13,4.5,1010.98
20.99,21,9.08,6.47,1000.09
30.31,50,0.0,0.9,1003.98
37.5,47,11.86,2.61,1028.45
16.82,49,13.34,16.78,1018.17
31.01,56,1.01,3.5,1016.04
20.81,68,8.97,0.27,1009.52
11.9,61,18.02,2.72,1031.87
31.49,47,12.96,1.79,1011.39
37.74,21,4.31,0.83,1020.12
39.78,90,6.18,6.81,1008.3
27.1,90,5.29,4.74,1005.96
14.89,72,6.78,6.06,1004.44
23.55,63,8.32,0.37,1013.11
24.24,73,11.54,7.52,1002.08
32.67,50,16.25,0.87,1021.56
24.83,58,21.41,2.84,1022.97
10.47,80,7.88,16.62,1007.05
29.41,92,4.81,5.11,1026.52
25.5,57,4.45,6.29,1024.0
31.33,75,6.6,2.6,1015.47
26.74,31,7.38,2.32,1012.81
29.82,25,7.56,4.6,1021.74
25.1,67,8.7,7.44,1016.76
26.99,33,14.39,0.46,1018.98
18.55,88,5.52,3.72,999.69
27.48,94,13.52,6.96,1021.94
23.7,91,12.42,0.85,1020.82
28.43,31,4.17,2.22,1007.1
16.72,83,13.54,1.76,1014.7
34.79,69,14.21,12.72,1014.37
26.74,39,13.52,4.94,1013.69
30.55,67,13.19,0.74,1012.15
25.03,36,2.55,0.16,1025.89
29.22,35,6.1,2.16,1019.58
9.28,76,9.55,3.77,1007.84
24.25,93,4.93,3.33,1006.17
19.45,63,12.76,10.48,1033.43
22.48,35,22.4,5.01,1002.11
32.07,41,0.81,2.13,1005.54
13.8,48,0.63,5.39,1015.9
30.18,45,11.57,0.5,1009.25
28.23,80,13.63,6.02,1013.77
33.96,94,7.12,0.06,1012.75
10.48,67,3.48,3.74,1018.48
29.13,29,1.41,4.14,1007.65
26.77,54,15.6,1.53,1007.5
24.63,74,3.26,2.04,1006.85
35.11,72,14.21,5.73,999.85
10.24,44,10.61,6.41,1031.54
25.88,47,14.85,0.78,1010.43
32.16,96,6.88,4.93,996.71
13.62,70,4.11,2.01,1014.42
29.16,58,10.16,4.95,1010.64
27.28,34,12.57,1.1,1022.75
10.09,21,13.67,2.49,999.97
32.68,76,6.82,4.63,1025.59
18.76,50,14.42,10.16,1030.68
36.05,35,8.22,3.02,1014.99
29.02,47,13.64,10.08,1002.47
27.1,54,12.53,5.1,1042.35
32.09,92,12.56,1.55,1021.94
31.26,50,6.46,2.25,1005.5
11.29,50,10.54,1.54,1002.22
13.07,65,12.18,1.49,1013.56
24.0,74,3.92,11.37,1020.22
17.48,24,17.68,12.12,1024.7
36.62,62,11.45,1.88,1012.22
18.06,71,8.28,4.45,1008.3
25.64,85,17.34,0.55,1004.24
29.08,64,13.88,0.39,992.8
42.11,74,4.96,3.47,1015.38
33.05,98,11.81,1.09,1022.15
20.37,28,9.96,8.14,1016.08
28.67,27,5.91,6.1,1017.85
29.89,94,14.08,0.13,1018.74
29.35,22,9.93,5.8,1011.37
18.14,84,7.22,8.84,1031.69
39.22,99,9.21,2.96,1004.44
16.43,47,12.96,2.19,1007.43
29.76,85,12.09,9.87,1003.07
18.82,79,4.03,0.41,1014.73
27.74,72,12.38,7.87,1003.98
23.63,53,8.65,0.93,1012.84
15.88,28,17.49,2.38,1022.85
7.68,85,11.22,3.55,1022.18
31.2,84,13.45,11.0,1019.82
21.08,48,13.12,2.97,993.32
25.97,99,16.26,1.7,1010.82
37.6,53,11.71,1.93,1010.33
29.37,23,14.58,4.47,1002.94
4.71,28,11.16,0.38,1020.65
16.43,89,12.6,2.56,1017.9
12.11,99,12.77,13.2,1004.57
19.16,25,12.42,0.69,1019.73
23.1,92,8.89,1.66,993.0
42.88,74,3.57,3.77,1019.75
32.05,66,14.29,3.34,1026.57
27.49,87,10.56,0.71,1000.89
28.11,40,6.57,11.44,1011.17
28.33,52,9.69,11.07,1014.47
12.73,82,5.19,6.04,1014.44
15.13,83,0.0,1.76,1021.68
28.19,52,9.52,0.53,1011.59
25.03,37,11.66,9.82,994.42
27.12,52,13.76,2.7,1026.13
36.24,33,15.32,13.58,1002.56
20.16,63,17.07,0.25,1009.33
22.41,74,2.86,10.6,1004.61
26.73,89,17.34,0.91,1011.88
13.09,59,6.78,1.65,1025.58
14.69,36,12.69,1.89,1014.49
34.54,27,16.19,3.37,1017.54
22.94,41,8.49,2.29,1006.04
21.57,99,12.7,3.11,1002.52
26.69,99,15.5,8.25,996.1
13.31,42,7.79,0.95,1017.9
22.85,32,9.75,5.21,1020.17
20.98,63,6.49,0.22,1008.62
27.57,59,21.22,5.62,1015.79
10.23,78,3.43,2.71,1017.19
19.39,76,1.07,3.23,1008.79
21.78,86,5.66,3.26,1019.11
21.61,34,5.96,4.16,1011.51
32.36,60,15.12,1.23,1002.16
19.49,57,1.83,1.34,999.56
45.0,43,6.67,1.92,1018.23
30.23,34,18.14,10.49,1012.91
21.59,94,19.68,16.54,1026.2
29.23,80,18.75,5.91,1001.56
30.09,81,8.42,1.18,1001.0
22.83,58,6.64,5.94,1013.39
33.06,79,6.06,2.56,995.19
18.17,87,7.69,6.78,1036.74
29.1,96,16.17,0.22,1007.93
24.27,31,5.0,10.85,1014.33
27.03,77,7.57,1.84,1011.36
26.6,71,7.2,0.34,997.0
25.13,98,17.65,5.08,1005.35
38.84,34,11.7,6.0,1005.09
20.9,50,9.15,10.77,999.06
19.47,23,9.34,3.75,1017.88
24.38,57,8.82,14.81,1003.88
34.12,69,5.03,2.58,1015.7
25.27,42,12.06,9.32,1026.25
24.5,46,13.84,17.4,1017.07
21.11,91,12.82,4.8,1020.58
21.59,61,6.15,10.5,1025.98
32.49,83,3.65,7.09,1022.52
24.56,31,12.44,2.09,999.68
26.78,85,14.19,10.48,1040.91
20.11,37,19.19,4.13,1015.37
30.44,23,15.46,0.03,1018.6
33.56,65,5.02,2.7,1013.88
18.51,85,0.56,9.72,995.01
18.68,42,7.38,2.34,1021.84
19.09,56,10.04,0.35,1019.78
32.25,67,5.58,2.46,1004.79
18.27,83,9.17,9.57,1018.26
22.59,24,14.1,12.54,1030.91
18.11,69,10.71,12.58,1028.43
36.84,78,16.16,8.85,1015.48
21.28,45,2.29,2.48,1010.48
36.64,28,3.57,12.39,1014.27
24.81,71,6.41,7.76,1007.48
21.55,98,10.13,0.65,1022.44
30.59,30,11.29,5.05,1004.25
24.73,66,8.53,11.19,1028.42
34.87,96,9.53,1.36,1021.0
23.48,60,15.89,30.85,994.59
21.84,48,13.39,0.22,1014.0
21.81,38,8.03,13.02,1016.61
33.7,60,16.06,0.46,1027.07
26.76,24,14.69,4.6,1019.43
19.84,83,14.07,0.8,1013.5
14.95,41,5.31,0.68,1029.04
26.48,60,9.26,1.41,1010.97
18.43,52,11.34,0.81,1007.48
12.62,63,6.55,0.67,1015.48
32.62,43,10.33,0.07,1013.8
16.37,40,12.99,10.8,996.36
12.49,32,6.39,2.81,1007.75
24.04,64,13.95,9.89,1004.01
22.9,26,6.74,4.36,1021.84
18.89,27,9.89,0.29,1007.82
26.53,83,12.12,2.35,1006.75
22.92,28,19.39,1.29,1017.79
40.39,91,10.3,2.55,1008.67
23.65,93,11.79,5.76,1009.49
16.09,84,1.67,6.08,1025.74
27.1,57,9.74,1.56,1013.44
27.68,60,10.07,3.6,1017.19
22.65,34,7.16,23.95,997.58
13.36,30,10.17,2.14,1030.33
35.83,80,10.1,5.02,1020.48
16.16,35,11.42,1.11,1005.97
31.19,71,22.33,1.98,1012.6
33.63,90,14.61,1.09,1011.63
22.83,30,16.56,0.16,1012.81
31.16,49,10.12,10.0,1020.37
31.77,62,14.47,3.28,993.19
17.49,63,3.16,0.37,1017.77
35.3,51,11.96,9.63,998.7
27.31,37,16.57,4.44,1021.65
9.85,50,11.33,12.35,1023.28
26.39,46,11.63,3.28,1006.35
21.09,30,5.3,8.35,1016.74
28.12,73,11.5,0.55,1032.36
20.52,91,12.01,3.4,1021.8
20.56,97,15.81,0.62,1014.3
17.75,52,0.0,2.25,1008.11
26.57,53,14.59,2.35,992.81
28.64,42,5.24,4.82,1004.77
24.98,42,10.89,3.52,1015.39
22.94,84,9.19,5.44,994.34
25.68,20,8.76,0.96,1014.89
32.4,86,13.21,3.15,1025.05
17.72,95,4.56,4.24,1015.76
15.64,68,15.34,14.64,993.89
16.59,53,15.3,1.45,1004.54
13.53,79,11.19,18.21,1007.7
17.9,21,20.51,1.05,1014.95
32.99,71,13.28,25.9,1014.49
13.1,85,10.17,2.93,1009.16
23.24,63,11.38,0.93,1011.28
29.67,25,15.11,8.95,1027.91
25.08,61,12.82,1.0,1003.7
31.11,39,3.37,3.91,1006.11
20.94,43,9.23,11.83,1002.39
21.55,35,3.6,2.58,1005.24
22.27,51,9.29,3.08,999.02
28.87,85,6.15,8.62,1015.55
44.11,48,13.64,3.76,996.2
24.95,38,8.68,2.61,1014.42
23.34,93,3.02,3.99,1021.51
18.26,24,15.12,4.34,999.1
37.18,41,14.44,0.79,1023.92
22.29,23,1.72,1.06,1027.69
20.67,63,2.88,4.46,1005.37
23.53,92,3.23,4.29,1019.37
37.76,39,8.12,2.57,1021.88
21.07,79,17.6,4.87,1009.56
24.82,37,5.0,6.3,1008.31
7.39,70,6.04,0.96,1011.17
31.86,77,8.34,1.88,1001.67
23.0,49,12.77,2.48,1014.18
31.38,46,9.85,7.86,990.43
29.44,74,0.01,2.11,1000.47
26.11,64,10.37,0.1,1007.64
21.85,97,3.95,5.26,1009.16
25.44,44,14.46,2.56,1001.35
15.62,42,11.61,2.73,1009.73
26.57,78,15.86,14.75,1020.07
28.87,89,7.28,2.99,1014.57
25.57,61,13.52,10.21,1021.66
25.25,82,17.45,0.75,1008.35
20.76,29,2.87,3.51,1001.77
23.88,84,7.33,0.85,1019.22
17.32,39,5.36,4.16,1012.31
21.18,22,3.93,0.24,1012.94
39.45,58,1.24,2.72,1006.37
25.62,66,10.4,3.57,1022.93
28.4,39,7.91,0.13,1023.53
24.82,68,11.16,9.94,1025.79
25.46,51,11.2,1.31,1025.27
25.94,98,0.0,11.16,1016.78
23.31,84,13.31,2.66,998.64
29.15,58,0.0,1.7,1001.25
19.99,48,8.16,0.84,1017.94
14.62,51,9.81,2.02,1012.07
26.38,84,5.24,0.97,1000.51
32.83,91,11.51,8.78,1023.71
20.46,53,14.8,3.52,1012.16
30.49,60,10.32,6.58,1010.14
29.71,86,17.98,2.26,1015.12
35.92,68,9.33,6.21,1015.6
38.05,44,13.16,6.87,997.23
29.06,93,12.47,5.62,1015.98
24.16,35,4.33,1.9,1009.6
13.69,79,11.36,5.41,1011.75
31.84,32,12.91,3.09,1009.84
32.92,93,6.94,4.0,1018.83
23.2,65,15.51,11.77,1016.07
27.46,83,7.31,3.09,1016.99
17.81,58,11.2,0.35,1006.43
20.81,89,13.59,4.21,1015.45
15.75,88,7.74,4.78,1014.42
26.88,84,6.32,2.4,1003.94
22.2,73,9.69,1.61,1002.65
33.75,80,6.53,5.84,1021.01
26.64,23,20.5,14.49,1016.85
27.47,77,7.0,4.11,1018.57
25.08,21,12.0,0.73,1004.3
36.06,22,8.74,9.21,1010.62
35.17,71,4.31,0.64,1016.74
23.8,91,7.79,5.99,1014.9
27.09,75,3.99,1.87,1017.14
34.9,77,9.9,0.86,1006.84
16.77,86,5.58,0.13,1019.25
27.11,60,9.92,0.97,1013.9
22.55,96,18.38,7.01,1009.91
35.31,74,9.76,4.34,1011.49
28.71,59,10.32,1.77,1010.22
12.84,55,7.31,2.39,1014.23
22.09,71,14.22,7.5,1017.95
34.83,84,3.44,0.12,1017.93
31.24,34,12.47,0.39,1012.21
17.7,61,8.67,4.02,1023.48
18.15,29,9.16,1.66,1001.66
25.55,67,5.28,0.22,1007.86
24.62,89,17.52,2.85,1012.51
23.2,94,17.06,18.29,1009.89
22.18,40,4.16,9.44,1012.32
20.88,68,12.84,10.7,1012.01
40.79,52,8.88,12.28,1019.71
22.44,81,10.56,6.56,1017.76
20.39,96,11.12,0.41,1005.83
28.54,58,13.74,3.68,1011.34
24.29,29,10.27,5.43,992.23
18.55,97,4.99,3.63,1007.04
23.25,63,4.0,4.22,1006.03
24.58,100,10.84,7.48,1014.59
28.01,33,8.16,4.87,1022.22
27.19,84,6.6,1.33,1004.52
17.89,31,5.28,0.24,1005.62
29.26,54,5.09,4.46,1015.94
31.24,96,15.77,1.9,1026.03
17.47,97,15.32,1.88,1009.64
19.56,46,15.83,3.14,1018.47
23.77,72,15.27,0.52,1003.23
26.54,56,17.58,2.73,1009.81
26.8,98,7.95,1.87,1021.41
24.7,35,13.89,16.43,996.45
14.98,23,12.57,9.45,1019.81
32.08,94,14.5,11.57,1015.74
18.06,49,5.14,2.85,1009.79
34.45,70,4.32,4.71,1015.79
33.17,45,2.58,3.65,998.96
17.21,41,14.4,2.42,1008.97
27.47,36,4.54,7.62,1006.27
34.53,79,5.05,14.2,999.83
29.12,34,6.29,0.26,1019.76
13.12,48,8.97,1.58,1003.24
24.74,29,11.84,2.24,994.06
30.84,41,11.52,0.09,1011.78
36.77,39,9.68,0.51,1019.58
24.05,97,8.38,4.74,1020.38
13.34,32,6.78,1.03,1016.94
40.32,97,6.51,6.51,996.49
24.14,52,3.7,3.56,1004.07
35.11,48,5.38,0.55,1002.41
23.19,82,20.31,3.84,1006.31
28.85,50,14.12,2.43,1001.39
20.2,20,6.14,2.69,1009.77
20.34,92,18.3,16.6,1011.82
37.67,31,4.68,1.39,1014.38
31.58,44,8.65,13.58,998.57
24.8,80,13.83,9.32,1017.0
31.54,70,8.74,5.17,1025.27
20.25,23,3.88,2.68,1002.07
25.01,89,9.3,0.67,1014.4
25.72,49,2.16,3.2,1014.38
19.69,43,13.04,10.67,1019.21
18.77,49,13.14,6.69,1000.61
11.78,92,11.82,2.13,1025.5
18.23,62,7.12,2.04,1020.56
37.8,95,10.66,5.12,1005.31
12.56,80,4.51,11.52,1030.83
24.76,45,0.0,0.85,1004.75
26.07,78,9.02,0.03,1005.59
23.25,27,7.85,0.97,999.2
31.12,38,18.49,6.48,1029.35
23.07,52,5.57,8.53,1016.86
31.67,87,4.53,0.24,1019.49
28.84,31,4.94,1.09,1009.88
15.53,91,16.05,4.22,1019.75
33.13,76,0.87,0.22,1016.85
22.8,65,17.58,3.54,1008.64
12.46,88,5.88,1.88,997.8
28.3,51,0.24,5.07,1013.17
22.99,80,15.38,0.34,1027.38
36.4,88,4.9,5.59,1033.92
32.67,21,5.37,1.61,1022.63
18.68,24,12.53,3.24,1022.82
31.64,73,8.44,12.55,1021.96
20.13,88,11.12,1.79,1003.57
13.4,79,0.0,13.62,1025.32
20.7,36,11.08,6.27,1036.45
15.7,29,12.89,15.77,1015.42
24.9,25,4.48,4.32,1009.85
38.51,35,16.41,4.32,1022.08
25.55,59,4.99,8.83,1025.87
28.23,60,11.66,9.66,1021.15
17.98,91,10.15,10.13,1023.91
21.22,21,11.89,9.53,1009.16
28.82,45,2.35,7.81,1002.71
24.52,25,6.47,3.75,1006.49
19.95,38,2.87,2.7,1026.26
32.02,58,11.21,1.02,1020.74
25.98,27,3.88,0.02,1016.75
39.39,80,14.69,0.42,1026.81
29.62,20,11.18,11.63,1005.67
17.06,67,17.37,7.85,1029.47
25.81,71,15.41,8.7,1012.71
16.57,95,3.69,2.84,995.24
39.03,80,11.17,3.07,1007.22
18.08,47,6.3,1.61,1001.78
32.8,97,0.0,1.51,1029.35
31.68,86,17.04,0.34,1017.6
20.22,75,11.42,9.58,1008.71
27.3,76,9.63,7.82,1029.04
26.79,38,9.44,3.16,997.61
30.83,39,11.56,13.16,1017.69
26.24,75,9.28,0.96,1001.99
20.32,53,3.54,4.66,1026.21
28.93,71,5.96,1.76,1028.95
28.95,70,3.89,6.3,1019.87
18.48,95,11.64,0.1,1020.27
8.86,72,4.8,4.49,1023.66
29.14,94,9.91,1.92,1023.61
27.61,48,16.39,3.4,997.97
28.02,66,6.55,4.35,1020.38
34.23,25,7.47,9.96,1020.28
31.13,32,3.03,0.2,1017.63
34.05,72,15.94,8.98,1017.57
30.48,95,3.1,1.02,1008.66
26.01,24,5.52,11.42,994.61
16.39,53,8.49,3.39,991.1
35.79,47,14.85,2.77,1021.23
23.53,95,10.54,4.76,1017.3
20.76,72,12.45,0.8,987.67
29.46,41,18.91,3.2,1016.93
12.15,37,11.04,7.52,1011.37
19.83,95,7.66,0.09,1011.99
20.6,45,5.35,1.76,1007.54
20.4,43,15.29,9.13,1017.77
38.55,30,3.21,15.28,1008.66
24.42,29,7.84,0.69,1021.38
20.53,75,6.24,2.29,1018.46
24.66,98,5.8,6.19,1006.29
30.98,29,5.65,0.53,1024.25
11.66,93,3.88,12.16,1030.65
25.8,78,15.83,7.34,999.75
21.83,81,21.81,11.14,998.31
26.89,56,19.53,8.12,995.89
16.98,77,9.98,0.61,1007.4
23.74,29,8.89,0.81,1012.04
24.04,100,10.73,5.72,1026.06
16.11,84,6.0,12.5,1005.38
38.05,98,0.3,5.78,1014.15
27.9,36,11.67,7.92,1021.09
31.45,99,15.64,2.14,1011.3
22.52,23,10.52,4.96,1026.89
26.5,99,7.87,0.26,1012.72
16.59,94,8.56,16.3,1003.53
20.52,95,7.98,2.46,1019.95
18.71,78,12.84,0.5,997.17
27.08,91,9.97,5.63,1017.13
36.95,76,17.12,6.44,1008.05
31.32,83,10.02,4.71,1016.67
37.68,79,13.56,4.99,1007.31
30.56,31,5.22,1.05,1015.72
27.94,65,11.55,6.4,1017.63
18.54,31,13.05,4.63,1021.33
27.26,83,7.25,0.44,1012.7
21.68,47,0.0,0.29,1007.84
30.82,55,14.3,1.74,1017.84
15.49,26,11.6,2.7,1012.5
24.24,29,2.23,11.06,1015.53
25.12,46,2.91,8.94,1003.22
37.51,97,3.88,3.5,1014.33
17.84,77,10.01,2.39,1004.22
33.18,92,15.24,5.65,1023.79
30.76,33,20.33,7.81,1008.82
23.21,48,12.49,10.74,1013.14
27.87,25,17.45,11.69,1007.57
23.25,49,11.74,11.31,1006.86
25.1,38,9.38,4.5,1023.11
30.27,61,16.36,12.03,1005.74
42.81,91,1.49,1.17,1023.72
31.75,20,23.19,6.67,1012.06
26.73,76,11.05,6.46,1010.68
34.97,24,12.45,0.25,1020.19
15.06,77,2.15,13.34,1009.71
22.17,85,19.92,5.85,1003.28
25.47,81,2.91,8.47,1005.36
17.73,54,10.27,4.7,1009.74
21.21,68,6.54,6.38,1033.71
13.41,26,12.96,8.03,1002.32
16.05,90,15.57,5.74,1019.63
23.28,64,13.42,0.77,1009.26
18.42,70,6.36,0.63,1010.27
27.95,99,5.47,5.2,1000.16
26.87,47,11.6,2.13,1012.8
27.5,23,11.83,9.87,1016.62
21.47,29,9.94,10.66,1022.37
32.58,76,8.7,9.56,1014.63
28.51,52,5.05,1.78,1009.46
26.57,20,11.33,6.91,1029.26
26.63,37,6.3,3.15,1019.11
23.55,58,1.27,5.21,1013.0
34.23,46,0.67,1.36,1011.53
32.99,83,15.2,6.51,1012.26
22.44,30,7.14,0.85,1012.18
26.15,43,12.43,3.81,1011.23
22.22,38,9.43,11.65,1007.5
42.26,84,15.61,3.28,1009.19
23.21,80,15.33,4.85,1013.8
33.37,43,6.37,0.32,1007.35
43.75,38,5.32,3.11,999.72
27.22,51,10.88,5.21,1025.12
12.81,73,0.71,4.57,1001.36
35.57,39,11.28,10.57,1018.69
21.42,79,2.63,11.3,1011.56
20.19,56,12.33,0.3,1011.58
37.45,83,10.08,4.73,1019.01
15.89,20,14.9,9.26,1002.39
35.04,91,8.46,3.69,1003.41
23.43,88,11.29,6.57,989.55
12.03,43,12.67,1.36,989.58
31.19,61,12.04,1.6,1015.89
9.24,72,2.74,4.1,1020.64
24.68,26,2.5,6.93,1012.42
13.56,84,14.92,3.04,1017.75
22.7,40,8.65,0.09,988.91
29.88,57,10.61,0.97,1006.28
27.96,98,7.4,17.84,1017.04
26.46,34,17.06,9.97,1004.45
32.06,54,12.93,2.54,1023.17
25.0,76,17.84,7.17,1004.47
23.49,74,9.25,7.22,1011.6
27.0,88,6.82,1.92,1002.75
20.37,46,10.75,8.14,1029.75
31.04,79,9.05,10.78,1007.82
25.49,26,0.0,17.35,1016.43
30.01,23,14.67,6.32,1027.44
23.76,78,7.5,4.0,1012.73
28.49,31,7.12,2.36,1009.9
29.66,95,8.23,0.01,1014.03
10.86,22,4.32,5.76,1026.13
14.77,97,11.91,0.06,1000.69
21.09,37,17.72,1.37,1031.21
24.08,76,13.13,13.05,1024.8
33.93,48,13.7,2.13,1013.67
28.18,84,12.54,18.4,1007.33
28.66,72,20.59,4.52,1034.65
35.79,64,5.41,11.76,1011.28
34.63,72,11.64,2.05,1018.97
17.94,58,5.79,1.5,1009.79
33.63,86,0.0,3.61,1026.27
25.73,96,7.06,0.15,985.55
21.39,32,6.18,2.81,1007.22
22.95,89,2.46,2.11,995.13
20.62,41,19.74,0.18,1028.25
25.99,45,17.29,4.58,1025.76
24.42,64,6.78,11.3,1017.48
33.65,50,10.37,1.55,1010.65
38.53,66,8.77,5.07,1016.99
22.16,49,12.22,2.41,1025.15
15.93,73,0.0,5.32,1013.07
29.67,42,5.26,0.16,1012.36
