temperature_C,ice_cream_sales_$
21.93,419.09
25.14,520.8
18.12,379.07
39.33,763.66
15.05,267.13
34.3,681.65
28.16,566.73
17.14,353.66
18.0,361.55
29.75,657.15
22.88,446.26
26.25,618.42
28.73,687.33
29.33,553.83
29.57,623.41
16.75,353.25
33.51,699.27
22.34,461.43
17.86,319.14
17.56,308.17
20.93,400.44
30.72,602.18
26.8,448.13
17.68,425.44
15.81,343.79
15.62,433.13
25.53,417.64
34.7,743.11
29.34,617.62
35.24,654.3
22.98,477.79
18.51,378.89
35.08,737.04
33.2,638.65
29.73,543.34
37.19,767.49
30.77,644.17
28.15,543.81
27.56,603.28
30.43,629.28
27.92,641.79
21.82,419.58
38.85,734.81
38.95,754.53
19.17,315.23
28.26,583.0
34.74,722.96
16.37,272.69
18.09,421.74
28.62,605.74
15.71,298.24
35.82,727.98
36.83,722.36
33.41,618.77
35.56,688.42
31.79,652.53
18.55,380.43
15.75,342.37
36.2,744.34
32.68,657.79
24.96,524.83
34.92,795.32
16.33,314.18
22.98,514.77
23.55,472.07
17.62,338.78
33.54,657.3
34.44,691.58
29.58,495.3
25.45,468.3
30.18,678.19
37.46,708.28
23.94,537.59
23.36,489.08
30.57,575.95
32.09,621.74
26.44,431.48
36.49,869.72
23.81,435.73
31.02,694.56
31.69,623.02
22.37,377.51
15.47,436.9
35.67,750.68
27.06,629.68
17.39,388.01
38.94,787.1
22.41,404.26
26.86,507.71
27.1,451.09
24.27,420.75
18.79,385.97
32.61,554.57
19.89,342.94
32.06,602.66
35.05,691.6
15.58,324.16
33.29,649.18
30.95,574.22
19.89,364.68
30.5,630.3
25.52,442.81
17.11,418.43
28.09,518.78
39.33,852.24
31.22,523.66
23.26,460.32
29.09,623.64
33.45,713.14
18.91,340.14
28.22,574.41
27.67,581.83
24.41,451.3
33.68,637.27
29.13,546.48
32.47,627.52
29.9,692.78
34.52,696.91
30.85,637.22
31.94,535.69
20.64,420.86
36.15,691.69
18.88,401.5
23.5,561.89
37.24,619.61
17.71,344.45
36.67,747.44
26.88,472.75
19.59,406.55
33.43,635.4
22.1,386.97
31.95,674.66
34.77,646.11
29.23,562.31
34.65,739.83
38.38,870.12
28.76,540.93
18.81,403.43
32.74,711.48
25.25,467.84
28.28,496.3
30.67,618.23
32.94,683.59
30.99,593.91
20.82,382.6
33.7,564.67
35.18,725.49
15.94,392.62
22.7,391.63
39.44,724.74
19.44,323.68
19.57,359.37
29.78,621.89
23.45,448.84
31.43,652.62
21.57,355.8
25.65,458.99
39.96,759.76
24.34,469.77
17.15,327.26
33.56,686.33
29.71,583.71
26.11,552.21
37.72,785.04
18.67,336.05
27.24,509.3
19.79,365.59
17.09,392.24
26.06,524.08
38.68,766.36
33.05,660.66
20.86,495.88
26.57,609.44
34.94,696.87
19.89,496.89
20.09,428.13
19.53,387.02
30.19,627.7
15.72,308.85
29.69,544.49
35.63,743.11
34.57,736.02
31.67,584.25
20.49,383.13
35.41,671.01
38.94,831.85
19.59,351.76
37.76,841.19
36.32,740.44
39.48,804.65
22.98,469.75
38.35,733.47
19.49,344.77
19.38,329.26
17.67,285.62
25.69,541.45
15.3,302.14
24.53,486.02
30.65,589.36
16.96,308.14
35.46,696.57
22.32,452.18
16.16,322.53
24.37,448.97
18.46,361.97
34.88,664.73
23.35,558.71
17.93,404.93
26.34,602.54
26.3,495.59
21.89,418.99
23.17,496.25
34.22,628.62
30.97,614.91
20.37,501.1
38.7,833.38
22.62,438.22
28.34,574.49
29.28,568.53
20.34,481.18
22.28,450.4
27.02,594.97
21.41,518.53
22.64,445.23
30.33,573.78
33.34,649.69
35.02,681.15
18.04,396.74
33.42,542.68
38.41,813.33
29.52,671.77
30.12,556.73
38.88,738.06
36.74,656.45
28.94,532.64
34.15,756.0
19.52,336.74
25.33,514.15
32.89,593.84
22.21,452.64
26.35,503.07
19.32,436.47
37.45,773.54
37.39,789.52
26.96,532.42
19.8,349.77
31.98,624.73
20.34,467.64
20.71,369.32
39.3,758.84
17.49,385.67
24.48,461.79
28.87,619.87
17.69,380.53
15.97,327.35
28.56,624.12
17.86,395.89
21.28,370.41
27.43,549.67
23.69,519.64
32.76,599.2
39.06,832.99
33.83,697.7
40.0,831.81
24.72,518.91
22.63,509.79
20.31,330.58
37.12,752.48
24.75,488.81
32.77,594.5
31.87,713.67
16.43,299.71
36.99,764.27
27.16,490.12
20.59,370.93
39.48,761.23
33.83,742.02
30.42,596.94
39.71,745.82
33.91,670.22
18.03,343.24
39.78,816.08
29.94,642.01
22.49,377.3
35.44,681.32
16.2,302.5
31.36,569.47
18.98,336.83
17.19,380.81
23.85,497.04
23.91,444.55
30.01,571.63
29.14,642.09
32.2,689.94
19.35,389.08
36.77,707.07
36.47,784.15
20.41,396.11
26.84,503.45
27.2,494.96
38.03,700.32
37.64,700.98
16.69,349.8
38.95,794.77
16.71,427.59
28.74,633.29
22.79,441.59
24.76,464.48
30.67,676.7
29.6,617.0
19.19,432.26
39.24,763.29
15.72,254.79
23.58,450.64
35.03,758.23
36.27,798.01
34.93,720.71
24.31,509.88
31.83,558.27
34.11,694.75
29.45,566.96
31.98,611.1
28.84,583.65
16.37,335.47
21.83,418.54
32.57,638.43
21.04,403.15
26.39,534.49
28.37,634.78
31.77,704.94
21.48,364.46
29.88,536.18
29.91,585.24
36.13,682.63
28.8,572.6
22.38,424.24
28.07,582.36
17.68,365.03
30.19,539.8
37.9,746.68
28.25,538.69
22.3,403.49
25.14,525.0
37.55,758.59
35.33,681.9
35.08,720.95
29.1,603.42
24.91,460.35
18.31,500.05
39.39,824.24
19.48,359.86
21.3,455.78
34.11,634.35
23.77,458.92
29.6,605.23
34.04,699.89
28.9,616.06
27.27,398.44
16.27,271.23
27.19,586.23
26.38,517.2
37.01,778.71
26.18,529.16
30.75,610.07
34.34,657.17
26.69,498.71
21.52,481.52
37.35,769.56
37.39,745.64
37.5,732.63
21.82,429.0
22.89,401.9
37.97,714.81
18.14,408.72
31.4,592.36
22.31,439.25
33.03,678.63
35.84,739.82
25.2,434.83
18.78,337.01
33.31,677.17
16.39,381.67
15.37,264.2
36.93,827.67
35.42,678.38
29.55,562.82
31.63,601.52
38.82,737.42
16.57,320.2
20.41,430.13
33.23,740.91
21.6,474.19
20.18,400.5
26.06,516.53
33.09,716.05
20.26,323.24
25.74,483.41
27.97,468.33
19.31,375.6
26.92,518.25
36.65,705.98
33.65,690.86
27.59,510.82
18.13,331.55
15.58,338.86
16.68,287.21
33.76,648.37
32.61,647.23
33.65,696.91
22.68,494.64
17.25,337.83
32.86,730.52
38.06,736.63
26.3,532.46
34.11,720.51
33.2,608.77
36.34,798.06
15.71,281.05
38.88,801.15
36.63,680.87
36.91,681.04
39.91,790.53
30.99,678.58
17.04,383.73
35.57,734.55
18.37,471.26
33.45,639.06
25.6,610.98
15.17,261.59
25.89,507.96
34.92,707.63
17.18,355.82
15.06,334.29
26.32,458.13
15.04,335.74
38.37,666.46
35.62,693.26
30.75,564.13
15.43,299.06
29.25,552.93
31.78,624.53
29.69,643.21
38.67,703.72
35.78,735.31
24.13,552.77
32.37,785.9
26.53,506.61
38.21,735.17
30.45,546.47
29.55,508.18
27.52,573.29
24.44,556.74
18.7,420.9
21.85,392.64
23.31,519.73
18.85,450.07
35.32,679.62
15.06,391.2
37.89,764.22
18.21,377.06
16.27,309.01
39.88,702.01
39.99,789.67
19.79,391.19
18.34,352.92
19.94,341.65
27.78,589.91
23.03,431.34
23.41,397.76
35.24,678.07
37.25,734.68
39.25,856.05
27.87,507.1
21.15,358.98
28.87,496.27
36.78,646.42
15.77,372.36
37.78,887.06
20.66,486.3
22.76,435.89
24.1,515.14
37.84,800.56
19.4,387.08
20.58,470.18
33.28,606.42
38.37,853.3
17.62,335.07
28.06,596.53
37.86,730.61
37.15,724.08
38.71,720.61
37.55,771.56
22.87,450.88
20.2,418.86
37.54,715.07
32.8,692.27
24.46,458.85
32.82,694.29
22.68,456.01
29.53,639.67
20.83,404.09
29.04,516.09
38.08,736.77
34.29,675.58
31.4,616.67
21.15,341.15
16.58,316.84
32.76,566.97
29.4,600.42
20.32,370.9
38.37,754.31
28.8,583.93
29.3,617.9
22.47,496.05
36.98,701.17
37.28,712.63
32.88,635.66
17.48,312.24
17.11,341.93
26.73,517.55
18.55,433.38
23.3,565.74
19.28,353.97
22.75,446.89
38.57,770.99
33.83,678.03
18.46,312.3
31.72,685.88
15.76,304.5
39.59,901.6
28.29,566.07
27.64,540.86
21.01,462.61
26.45,616.11
28.16,562.59
31.45,654.27
16.15,280.42
23.55,430.67
24.67,468.46
18.73,394.37
20.99,502.24
20.92,339.49
35.26,681.56
32.18,705.97
38.07,836.99
22.75,511.16
37.04,739.59
36.6,772.85
26.2,474.7
30.74,635.54
29.95,532.17
22.7,444.71
21.55,361.79
19.22,487.89
35.94,718.37
28.34,628.52
23.46,334.14
27.75,553.37
17.01,369.37
17.65,430.05
33.98,726.61
37.53,764.28
23.01,369.64
25.23,490.34
24.34,499.96
26.98,534.2
25.35,507.91
24.66,465.22
31.5,665.19
21.8,471.16
38.57,836.55
22.71,403.27
20.36,450.02
39.3,727.73
20.72,373.46
28.42,683.73
23.22,426.79
16.94,289.49
38.82,798.65
24.36,512.39
31.12,584.65
36.56,696.62
28.82,528.54
32.82,675.4
34.62,714.28
24.54,466.81
30.72,579.71
20.15,419.54
16.38,294.78
39.67,793.14
17.32,377.01
25.72,571.67
16.69,323.57
38.07,779.03
17.73,364.22
34.66,590.82
32.89,595.04
16.13,280.88
33.03,697.33
39.23,772.34
28.03,508.08
22.24,458.52
28.62,460.69
18.03,372.18
38.9,837.24
24.13,418.58
26.43,577.72
25.03,523.91
15.7,308.31
15.86,232.81
29.06,620.19
27.56,584.84
39.66,795.32
21.58,384.49
24.21,445.39
39.7,756.85
16.2,352.15
31.07,647.3
17.54,281.56
38.66,765.67
22.2,553.43
35.35,704.59
37.78,726.35
36.18,707.42
28.92,455.17
39.34,761.64
31.92,637.43
34.65,734.35
21.1,312.44
25.46,573.19
29.95,597.23
18.65,339.86
39.14,777.72
17.74,387.89
33.32,718.51
16.45,320.66
17.57,390.79
30.58,641.0
26.31,478.09
15.09,274.55
24.84,493.34
21.25,459.2
36.79,704.18
32.7,692.89
33.44,622.86
38.77,809.71
32.75,595.22
19.01,449.32
38.43,699.24
17.83,379.57
19.82,374.58
22.13,410.43
19.38,431.36
15.46,337.52
26.48,528.54
32.2,666.51
25.53,598.49
20.87,326.74
37.07,609.99
24.71,472.45
35.97,704.06
19.46,415.03
23.33,475.61
35.09,705.37
15.76,268.13
38.01,773.17
24.91,543.22
39.45,804.94
32.53,655.77
38.73,819.09
16.66,326.96
33.05,653.76
36.89,777.61
39.69,797.84
15.84,307.1
17.08,406.93
33.29,623.68
15.97,316.85
15.28,257.78
28.63,554.22
28.24,588.71
30.34,596.49
15.35,377.77
27.58,491.92
22.17,452.06
33.9,698.42
23.71,486.73
23.91,546.76
31.36,673.68
31.52,554.87
16.46,387.25
30.65,637.15
31.45,644.71
26.44,491.28
35.7,698.05
15.23,297.06
39.21,750.58
24.4,454.7
29.89,599.8
15.86,338.45
32.72,756.21
28.59,574.2
39.01,891.26
25.56,514.43
33.05,651.49
16.86,331.26
16.61,266.91
38.73,755.28
21.33,425.77
37.81,799.99
17.19,264.06
30.94,667.62
28.79,657.88
39.15,759.89
25.1,422.96
16.21,235.23
26.85,447.48
35.6,755.91
16.31,338.01
15.9,327.21
35.54,651.0
35.6,752.99
20.0,367.66
31.44,618.03
16.61,381.75
34.14,700.89
22.63,432.56
20.76,384.77
31.94,654.06
37.79,837.18
16.04,378.81
18.59,350.12
21.39,370.64
38.19,851.95
36.93,783.25
37.68,806.87
24.46,508.51
20.79,409.15
19.79,408.9
37.05,739.27
20.78,420.59
28.27,588.27
23.29,507.59
27.47,551.42
23.64,446.69
22.32,439.79
25.68,512.93
23.32,427.3
35.99,681.48
29.52,548.19
19.4,498.42
20.9,450.04
16.34,337.76
22.49,458.11
31.74,720.45
19.57,315.37
17.48,370.26
23.03,484.63
30.31,542.71
26.82,598.4
23.3,475.25
37.07,724.55
26.71,480.85
26.38,510.24
15.79,328.68
30.98,647.14
26.48,503.06
18.63,452.44
21.09,458.1
20.06,437.5
18.05,388.02
25.89,479.58
24.08,365.42
24.0,489.6
21.29,371.65
25.91,536.49
28.69,614.66
30.29,502.97
20.5,413.2
33.2,703.19
15.68,405.62
33.76,691.56
22.07,486.4
24.25,459.1
29.52,716.1
30.26,567.81
25.53,382.25
38.45,810.39
36.46,720.37
20.63,500.56
29.72,533.3
33.02,631.38
20.42,425.53
15.46,349.85
39.39,812.36
38.96,779.05
23.01,478.21
20.98,357.05
18.87,332.23
32.18,515.16
33.88,695.0
25.51,470.71
21.07,354.6
26.22,394.52
27.91,565.37
28.59,506.31
26.08,433.07
15.09,269.66
26.79,564.53
23.68,564.6
28.91,579.22
16.73,356.64
36.98,767.14
36.89,757.97
29.1,601.11
33.43,689.13
25.95,550.9
29.76,519.65
30.44,623.95
23.85,498.62
39.02,773.0
30.07,559.61
39.76,751.65
25.81,438.94
15.81,226.07
22.56,521.68
31.27,720.24
37.76,687.37
30.38,623.56
26.79,551.32
17.02,368.21
18.62,371.31
16.34,397.25
32.78,670.5
35.78,776.71
19.11,399.99
23.13,427.74
26.98,568.91
18.57,269.54
25.4,567.8
39.17,802.71
32.98,645.09
19.17,343.09
17.47,369.98
26.13,478.33
39.7,743.33
34.83,631.87
22.33,410.12
15.66,315.26
25.28,596.61
19.01,327.96
19.51,571.45
19.06,416.94
32.99,629.99
15.9,346.16
29.12,601.28
33.81,634.13
18.91,366.68
37.32,805.61
16.95,344.44
32.07,621.09
19.3,396.66
35.15,790.83
29.28,540.81
29.73,611.3
23.65,415.7
22.08,343.58
26.58,561.71
33.94,737.46
19.21,475.37
35.41,752.35
27.0,535.87
26.31,469.47
15.41,332.36
18.1,369.21
25.8,504.12
39.53,801.84
21.25,419.08
15.26,374.35
25.9,469.73
15.4,370.94
23.41,437.83
23.85,571.89
15.06,322.47
34.49,803.55
37.82,733.21
39.97,785.09
27.72,577.73
22.67,536.07
32.94,772.55
33.41,653.77
24.48,519.54
29.14,588.0
35.54,650.39
19.73,417.44
15.51,313.07
28.49,683.57
31.61,608.13
29.37,626.93
29.91,650.51
24.83,490.79
31.29,634.96
16.07,324.51
18.78,426.42
26.12,551.11
38.57,728.5
31.11,600.57
23.88,488.79
26.45,604.06
36.14,718.41
28.56,521.92
16.2,401.26
25.42,574.03
24.7,523.67
37.5,731.26
22.64,563.7
16.62,391.23
23.87,449.42
16.1,378.71
35.81,664.64
29.76,607.1
26.73,629.42
24.0,512.19
25.44,534.13
34.7,698.87
19.5,348.45
16.79,371.02
29.04,548.88
36.47,781.16
29.06,572.46
34.9,656.83
37.32,761.71
16.92,309.63
29.73,521.08
35.82,643.05
31.09,541.41
29.79,591.23
34.7,739.6
32.68,640.08
27.54,522.17
16.1,223.34
30.33,568.41
20.33,383.74
21.35,352.79
31.99,630.01
26.33,573.02
32.92,607.27
24.81,403.87
36.75,672.08
25.68,408.36
27.35,524.76
18.16,352.16
27.59,541.55
21.0,490.14
34.07,641.89
32.85,566.57
15.4,295.5
27.35,552.19
16.13,315.49
29.23,700.74
37.54,811.03
36.68,838.77
21.1,433.73
18.5,314.04
34.78,732.25
28.65,598.99
25.6,470.1
35.26,667.98
21.31,496.62
20.62,398.24
30.3,679.48
21.81,346.95
25.67,555.49
26.37,553.92
20.13,419.91
16.54,311.38
34.17,674.93
34.59,711.21
29.96,600.79
18.72,397.24
26.91,554.81
19.45,431.77
37.03,687.06
32.43,588.99
15.78,383.67
15.04,335.6
39.59,814.24
16.0,236.31
36.65,810.04
38.9,802.1
22.7,479.09
28.5,709.03
31.19,771.4
28.01,587.71
20.34,296.16
29.53,575.33
21.47,411.02
19.13,376.2
27.64,594.67
24.3,505.42
15.69,351.59
38.74,822.75
15.99,352.58
37.57,814.3
19.74,487.57
18.55,345.77
16.73,339.96
25.64,477.56
29.67,607.15
37.59,765.98
34.59,688.74
18.99,307.41
19.19,342.66
15.2,298.37
32.2,613.94
15.44,256.31
18.46,356.64
30.86,742.41
18.76,374.65
18.83,321.0
20.85,473.37
24.63,409.69
15.2,332.1
33.65,634.29
34.35,772.99
24.17,556.87
34.95,720.99
22.12,496.28
39.64,771.38
24.94,594.99
31.72,724.69
23.06,454.61
26.27,484.77
31.13,519.91
23.69,499.75
31.41,579.63
18.65,418.69
27.09,562.56
21.82,342.35
38.0,805.73
35.62,661.58
27.19,539.25
26.34,577.73
35.85,815.25
32.26,702.65
32.08,661.8
28.71,540.94
36.56,755.3
19.74,443.88
36.55,701.83
28.02,515.65
30.53,567.42
39.06,775.36
25.61,523.75
31.7,629.98
28.05,570.34
38.29,703.11
27.19,525.7
21.4,427.88
27.07,520.06
37.92,756.01
27.52,488.62
18.65,330.67
28.54,461.39
24.69,456.09
31.24,671.83
21.03,393.87
23.06,489.38
27.91,522.49
17.96,474.44
20.26,428.15
35.03,833.39
38.48,777.62
39.24,803.02
38.43,788.39
38.55,700.27
35.53,765.48
33.39,717.65
20.8,500.48
26.04,513.76
24.95,509.52
33.26,669.9
26.88,591.36
24.0,418.08
35.35,654.25
33.75,739.88
24.22,486.86
25.48,433.69
37.33,732.14
33.32,669.02
32.25,641.53
32.79,653.56
17.56,384.85
29.09,541.44
22.28,475.32
17.12,347.86
33.28,598.32
22.61,420.29
22.75,484.18
31.0,607.03
31.66,630.61
26.85,543.04
28.91,586.33
36.22,795.77
17.68,419.02
16.63,265.4
31.41,655.42
30.1,626.04
19.65,377.92
28.05,500.36
33.64,682.01
33.29,629.6
29.89,485.24
18.26,527.64
22.6,435.43
25.14,410.01
34.71,652.0
28.6,593.67
33.33,640.17
38.09,807.88
30.6,720.95
20.93,494.74
18.49,424.91
15.01,245.71
19.39,438.79
21.73,481.87
21.74,441.46
31.68,561.69
18.76,315.92
25.89,535.49
15.12,263.77
21.53,406.32
16.03,304.79
32.74,639.09
23.86,507.61
27.0,540.65
34.04,665.37
36.57,693.7
27.92,509.27
31.24,621.27
33.4,626.01
22.13,457.6
32.68,612.79
31.34,655.17
26.08,500.46
23.52,448.86
39.34,747.94
39.66,750.26
32.38,655.02
24.6,543.01
33.79,778.9
31.98,644.35
28.62,575.61
18.3,339.59
38.67,800.97
20.82,441.37
24.83,463.24
23.56,491.35
18.84,302.2
15.61,355.99
38.25,766.12
33.49,628.89
15.52,304.13
32.19,653.05
18.24,444.02
33.1,736.96
27.63,557.22
39.45,837.21
25.81,393.84
33.72,704.08
16.03,334.11
38.39,762.24
29.06,513.52
22.86,508.44
18.17,355.74
31.02,606.27
33.66,648.59
17.13,341.71
19.12,412.2
24.64,459.49
36.29,749.76
39.57,786.74
33.63,709.57
15.14,368.6
37.59,748.36
15.66,363.97
37.43,823.08
25.26,553.02
33.55,663.67
17.18,337.19
19.12,377.6
26.27,437.65
15.96,311.12
24.74,471.86
33.8,652.18
31.37,594.34
23.79,488.44
15.22,223.44
21.74,407.5
34.41,661.16
23.51,478.55
24.44,541.93
16.85,420.22
30.04,593.38
30.55,586.53
25.77,473.77
34.01,747.28
36.92,729.61
33.76,570.53
28.61,635.29
38.39,672.35
24.56,553.37
31.37,628.03
29.38,499.59
36.04,741.94
27.49,539.6
28.84,487.4
26.35,484.71
18.51,282.54
37.16,653.04
36.55,662.6
32.56,718.84
23.69,540.35
23.88,329.62
15.9,241.19
16.94,325.42
27.84,553.33
16.25,301.45
17.48,319.02
21.28,482.14
24.34,383.14
27.23,535.62
23.11,397.5
38.52,819.88
38.77,744.02
16.4,271.43
39.64,896.59
19.32,413.83
23.28,509.6
35.93,697.65
32.19,598.19
16.46,355.59
34.37,688.73
31.58,542.7
38.76,819.81
37.75,734.65
39.38,742.72
26.37,528.55
32.66,679.17
39.05,778.27
15.05,385.5
34.72,685.55
16.35,262.75
39.97,794.26
15.35,222.02
28.87,616.12
28.02,505.81
22.62,454.93
33.31,665.01
21.42,367.81
22.27,487.71
19.51,335.33
32.85,705.01
19.25,363.77
37.44,770.66
22.2,406.81
27.97,528.3
26.88,536.11
32.56,625.71
20.85,415.57
35.97,822.93
33.45,664.56
23.57,499.94
18.01,364.25
27.62,503.09
39.51,679.8
15.61,364.64
36.12,745.97
32.49,631.8
19.58,342.33
26.91,507.34
30.69,670.36
32.42,681.65
38.03,609.38
36.83,792.55
23.21,432.24
18.0,418.0
17.61,295.67
39.22,831.48
38.9,762.35
35.49,663.93
39.51,766.78
21.85,445.4
35.64,711.49
27.56,533.57
34.98,723.72
30.27,639.46
36.15,719.84
24.93,558.5
39.73,876.0
20.48,374.89
31.82,638.16
35.06,674.55
29.64,568.14
22.26,471.8
29.03,576.2
27.62,533.19
19.75,380.07
34.08,714.4
21.68,376.11
35.8,686.87
20.36,420.4
27.56,590.67
32.38,638.21
39.9,780.69
21.77,561.9
30.89,612.44
18.83,320.92
35.49,729.72
36.54,722.0
37.2,664.14
38.64,734.53
23.89,553.55
31.66,678.21
22.89,474.56
35.1,722.94
25.39,471.47
28.87,607.46
18.32,326.41
36.26,693.9
27.07,587.16
31.01,596.43
31.73,760.3
21.86,427.64
34.87,685.41
35.83,807.51
27.89,536.78
37.56,708.14
19.02,484.34
25.36,573.36
16.11,359.66
24.96,458.49
39.93,787.6
26.58,510.54
25.48,524.6
32.2,670.53
16.22,296.47
23.84,433.28
28.33,510.92
27.1,515.78
31.06,613.89
18.47,418.09
25.07,500.0
30.84,623.02
22.54,409.97
30.32,621.61
38.96,804.97
38.26,792.65
33.14,623.14
19.44,397.44
34.61,716.64
26.17,490.78
38.79,788.01
30.29,529.17
20.44,387.73
22.81,409.51
22.98,417.28
21.91,475.39
34.3,767.62
23.42,446.54
19.89,349.3
29.9,562.49
26.62,580.17
15.55,339.59
21.98,490.1
15.95,314.25
34.18,723.07
38.78,739.56
27.5,593.57
28.95,613.01
36.13,679.39
15.47,284.75
19.06,367.21
31.36,657.27
33.54,667.14
30.65,603.71
38.48,708.82
24.81,522.1
28.88,562.66
38.91,747.81
37.49,707.67
15.77,324.11
23.8,528.64
33.47,591.2
15.02,267.61
36.57,699.25
27.55,632.88
17.16,356.27
26.06,529.3
27.32,531.3
24.17,518.81
26.36,428.86
37.28,671.56
23.1,417.23
39.02,805.4
32.18,694.86
37.4,756.31
20.22,328.6
27.3,551.62
29.14,547.3
17.13,376.35
27.34,594.55
36.52,791.43
16.3,339.8
31.06,608.88
39.72,696.96
28.19,526.04
22.58,374.39
29.62,475.99
28.54,582.62
17.63,329.57
20.36,438.72
31.74,635.32
29.81,528.26
23.61,513.55
39.46,790.32
31.12,674.93
20.77,425.24
26.78,552.03
32.79,642.16
31.8,577.26
21.16,517.27
31.2,655.14
23.32,398.02
26.44,541.96
31.73,580.25
29.52,522.41
32.82,644.32
24.55,485.33
33.8,639.81
15.39,310.14
19.7,381.83
39.33,741.33
17.17,312.88
31.55,540.45
37.92,775.02
36.49,764.55
37.82,745.82
39.6,685.46
23.93,493.63
23.25,399.46
18.02,344.94
20.04,396.84
31.32,618.16
23.28,425.08
23.53,491.91
31.15,607.77
17.62,291.05
16.4,291.95
35.07,626.11
34.75,697.87
24.63,415.27
29.83,619.55
20.95,307.86
24.19,465.15
15.91,285.81
21.84,434.52
15.41,337.22
25.6,491.35
27.99,482.08
27.38,550.3
23.52,501.61
20.17,424.23
26.36,472.16
36.75,752.36
39.58,828.22
22.82,473.47
39.36,839.5
25.86,619.29
30.33,517.19
35.09,736.57
23.99,492.75
20.21,338.4
21.83,522.02
35.97,726.99
38.36,893.28
18.21,349.65
32.36,640.54
15.87,322.68
36.87,734.5
36.42,822.97
34.37,598.41
35.61,816.66
30.11,599.1
18.68,434.7
37.86,638.41
18.53,307.31
20.63,423.97
25.82,452.63
27.45,567.97
17.41,276.59
34.04,611.72
18.43,371.15
31.37,637.3
26.3,494.86
35.27,702.65
22.39,465.29
35.91,628.33
21.31,428.43
29.36,663.47
27.15,622.64
23.81,526.8
15.29,243.86
24.95,449.71
17.96,364.6
20.63,410.87
32.21,618.74
29.28,580.24
28.18,560.87
29.1,633.3
18.0,336.68
19.12,357.59
28.57,698.56
25.17,464.47
26.58,425.77
36.98,725.27
19.63,368.2
37.77,826.71
36.44,743.02
37.54,819.57
31.03,588.6
36.6,717.59
39.78,840.74
26.79,576.12
36.55,660.27
37.59,730.5
22.74,479.03
26.07,452.98
29.34,594.65
23.73,356.31
23.05,396.41
24.52,520.76
25.6,486.37
21.31,401.36
26.83,537.4
34.47,708.22
30.61,588.75
24.49,557.25
18.9,386.64
35.6,665.22
27.78,495.42
39.28,830.2
21.32,416.28
19.39,475.2
15.2,298.9
17.07,340.88
24.64,467.16
19.96,511.47
15.95,342.18
20.63,402.19
33.22,644.7
33.39,667.52
18.74,424.93
38.41,835.11
18.98,339.66
17.23,391.31
19.07,492.44
18.51,363.07
30.79,708.7
18.91,365.48
30.86,605.98
21.91,425.93
21.21,413.85
37.43,694.95
20.36,472.71
36.61,759.48
22.59,448.57
39.78,805.55
39.52,747.27
35.69,646.73
36.7,691.37
35.58,596.66
30.74,593.68
35.23,658.78
30.71,621.76
36.05,718.78
38.39,758.08
33.83,746.69
39.12,783.53
26.21,544.24
38.13,738.51
20.66,405.66
15.78,347.49
18.2,386.52
19.01,395.09
35.61,710.65
25.03,559.9
20.83,480.28
35.31,778.46
20.05,344.29
16.95,338.53
26.65,531.3
16.74,368.74
21.97,362.43
32.51,639.23
24.36,512.13
17.19,386.3
25.07,489.31
27.83,562.15
21.26,516.74
19.27,374.98
34.04,705.62
16.7,359.04
38.92,787.19
15.19,397.88
31.28,601.19
18.34,378.34
28.68,638.82
19.68,370.67
15.86,199.21
36.49,649.51
25.6,527.35
21.88,434.22
38.68,839.02
17.05,387.11
23.71,556.98
19.43,309.85
39.78,770.77
28.65,516.4
35.31,703.84
19.09,396.54
22.61,529.07
30.49,683.43
19.45,315.29
27.5,534.51
38.29,838.45
38.26,771.57
23.87,387.33
27.9,640.77
19.96,411.15
39.46,758.8
28.0,592.11
20.16,397.31
36.12,693.73
25.51,465.41
30.9,621.72
36.09,674.71
22.73,460.67
29.45,507.16
16.4,255.4
20.86,471.52
18.47,314.18
31.1,659.88
21.37,405.28
34.0,754.37
34.03,723.23
34.61,649.08
18.32,385.59
28.15,554.43
31.98,643.74
23.07,459.4
21.5,514.41
32.95,629.54
23.78,494.95
21.22,399.46
29.07,584.0
30.51,653.85
34.42,660.69
16.02,347.75
19.36,397.26
34.43,691.73
28.3,582.57
35.15,777.73
26.21,443.57
26.48,607.07
24.44,559.94
32.28,617.28
29.76,560.18
24.82,543.58
19.69,505.4
15.06,299.45
17.28,309.37
17.7,384.84
29.23,473.61
33.98,669.09
26.42,600.79
25.36,425.47
18.3,436.04
37.53,717.71
33.38,679.43
25.42,523.44
17.43,304.38
36.15,798.5
19.24,446.41
31.83,643.27
23.49,447.08
36.49,700.6
29.67,695.73
20.68,464.32
15.32,305.75
20.31,308.99
24.13,497.7
32.71,599.26
20.4,360.55
21.54,431.82
25.88,508.95
16.07,360.43
34.21,605.51
16.97,451.45
33.43,699.95
21.7,483.09
26.5,628.03
25.26,530.35
21.33,414.04
21.39,382.59
38.73,773.77
22.64,485.38
19.58,413.24
21.26,409.99
32.38,640.15
22.72,520.58
19.29,356.02
25.36,569.71
17.94,406.55
24.97,460.92
36.56,806.62
24.32,552.15
27.85,558.5
34.73,795.83
27.9,487.61
16.18,338.26
20.37,367.98
37.36,682.72
35.05,724.08
34.02,612.27
28.69,550.21
23.83,464.5
32.36,683.91
31.58,555.4
31.07,552.29
27.59,620.54
21.48,484.72
25.89,441.61
27.8,558.23
20.4,505.82
20.75,450.04
34.8,724.92
