Age,Income,Credit_Score,Loan_Amount,Approved
35,54113,843,182128,1
33,47371,783,739483,1
47,170448,744,652914,1
50,123994,637,785313,0
31,186912,606,388580,0
48,32345,560,380918,0
26,22412,313,94284,0
55,149624,776,108410,1
25,105212,464,813487,0
36,30464,775,992276,1
49,47042,465,90843,0
30,145851,459,228170,0
37,12089,680,790619,0
25,47624,358,604373,0
36,65933,728,67835,1
42,58412,512,873108,0
28,111741,629,236495,0
32,137950,467,822306,0
60,30973,710,334935,1
38,47431,657,75739,1
56,107060,638,584293,0
30,123326,499,101905,0
33,76437,636,384798,0
61,109904,646,577402,0
34,176698,452,416383,0
37,25418,839,142741,0
26,84887,563,65672,0
39,176409,568,861974,0
34,182238,757,447196,1
24,46195,645,728745,0
57,71456,848,127939,1
43,53908,648,407345,0
64,42385,694,911938,1
59,75516,436,418404,0
58,189544,336,558436,0
49,55458,457,644314,0
58,149382,404,694368,0
64,165436,592,287613,0
64,155710,491,839268,0
38,54400,431,120279,0
45,47468,341,565311,0
37,38265,530,389975,0
50,178988,735,873701,1
31,65029,558,462925,0
28,183508,757,890652,1
42,71023,568,93124,0
31,145082,505,250337,0
30,136836,558,532576,0
32,72059,585,62608,0
24,29672,536,590094,0
56,13129,530,962135,0
56,134900,809,692806,1
39,187592,717,834165,1
54,178846,629,640780,0
45,70073,822,685683,1
28,20021,660,302394,0
42,114383,800,815309,1
52,79948,842,818868,1
48,16257,328,659607,0
22,125140,767,974954,1
28,42939,515,58936,0
43,110807,422,531368,0
63,103440,847,641777,1
52,54477,498,148873,0
59,99911,398,294332,0
61,89864,501,438122,0
60,165953,461,727773,0
62,53106,314,95112,0
52,76170,562,160337,0
47,131776,306,124833,0
58,70100,366,218313,0
35,78337,649,88790,0
64,178349,479,935283,0
54,76062,725,425110,1
61,137691,626,414883,0
44,106157,812,576015,1
51,14670,777,849442,0
49,132207,510,754804,0
36,148811,309,720318,0
36,145033,545,877397,0
35,146769,681,811156,1
44,101930,654,243584,1
42,83454,825,211453,1
38,189117,455,340603,0
23,52814,772,951272,1
58,190675,728,684443,1
38,93773,743,273473,1
58,57666,619,625309,0
27,112060,674,131633,1
28,192764,668,65805,1
49,61800,803,234634,1
55,84166,620,792370,0
61,48202,724,155817,1
57,112774,568,336981,0
23,30247,657,273802,1
29,118714,558,989784,0
35,173853,757,331756,1
65,106042,552,239415,0
54,50134,436,789121,0
30,177385,845,501193,1
41,172091,767,870367,1
26,55885,468,842860,0
45,37585,661,649172,1
55,94293,461,596386,0
27,189279,605,660475,0
57,52859,343,658223,0
47,78239,676,241671,1
31,52212,715,806370,1
44,179703,546,384774,0
53,58087,343,770237,0
47,186175,629,627144,0
54,44487,762,638745,1
34,185607,439,19385,0
53,58261,846,295161,1
38,129886,683,701708,1
27,193238,544,397556,0
32,147793,615,459971,0
51,59610,545,602232,0
60,198869,411,891636,0
59,30051,713,96933,1
38,48658,475,384977,0
26,83281,831,700562,1
65,197965,732,174894,1
27,165712,682,277750,1
58,88297,367,435234,0
26,110183,449,489445,0
64,48086,619,537079,0
57,89074,847,83562,1
64,195806,505,539664,0
55,121370,658,829936,1
49,123816,687,686779,1
33,14145,817,236059,0
53,63173,568,48833,0
35,68492,705,729731,1
60,175645,628,733238,0
31,197045,801,68998,1
46,115351,611,242051,0
32,87738,378,938507,0
43,157392,451,471968,0
40,119597,545,166086,0
46,10037,635,477292,0
24,90960,839,453413,1
47,154542,675,595174,1
43,163090,481,487189,0
52,188185,371,659773,0
63,82945,618,528733,0
51,81920,758,922593,1
33,57247,711,984319,1
45,18584,791,16028,0
51,14366,506,216108,0
43,89323,569,10401,0
63,109181,484,456328,0
43,111302,778,321167,1
22,168112,337,138646,0
53,40380,541,786343,0
50,108681,825,75180,1
47,10206,826,776547,0
39,12711,400,933782,0
57,69800,678,300246,1
36,182874,374,844190,0
53,185217,519,69550,0
57,190473,721,889778,1
65,28241,624,822650,0
57,124485,394,197959,0
43,47655,342,632401,0
33,22270,496,534972,0
49,167575,683,176071,1
62,130665,560,216337,0
63,134009,673,136852,1
30,37136,681,137620,1
29,16785,774,540499,0
43,120398,785,605378,1
22,172361,749,591184,1
35,124860,631,145754,0
41,59027,640,864961,0
48,185198,316,482985,0
56,100303,787,868818,1
53,23002,431,484248,0
35,38535,335,574095,0
50,52464,672,408281,1
49,72349,576,320919,0
36,104700,512,763696,0
27,98582,552,65697,0
50,160583,561,780925,0
34,122970,366,876224,0
26,74589,607,287731,0
42,99426,643,519207,0
56,132283,360,875178,0
46,71389,393,540395,0
25,113050,766,390393,1
31,74818,738,951797,1
48,165777,623,382472,0
21,153970,461,328536,0
25,107215,514,74834,0
54,94793,617,915890,0
59,52449,600,578055,0
29,118927,634,30701,0
52,28890,357,242989,0
39,60615,544,669000,0
36,71143,636,79860,0
46,157826,473,200724,0
45,164548,579,816298,0
36,108716,614,899675,0
46,116867,793,304674,1
25,193267,686,62438,1
35,45832,409,841976,0
36,29665,563,408527,0
65,112735,434,522463,0
46,184283,751,511681,1
45,166776,850,190201,1
29,38738,798,87963,1
63,108678,367,689145,0
38,192117,687,112420,1
29,48388,768,289887,1
51,157226,530,473172,0
62,199670,618,805785,0
24,48920,755,624332,1
33,195325,307,638497,0
42,195999,330,258211,0
33,136341,831,890629,1
33,141557,721,572999,1
47,169056,647,185864,0
28,115859,443,579314,0
49,175300,440,185662,0
44,111715,539,951371,0
65,98208,387,838697,0
48,80493,434,213122,0
48,55285,678,18933,1
44,70383,628,14838,0
65,52139,430,22374,0
42,85019,521,386984,0
33,158303,570,587751,0
60,133913,367,839583,0
31,18798,330,349961,0
55,108612,422,594096,0
43,66690,350,886204,0
26,45602,828,267990,1
22,99717,403,893438,0
59,140023,682,640311,1
33,92245,542,75760,0
27,79990,306,852134,0
33,143901,431,184226,0
28,166766,609,412618,0
32,191579,774,151097,1
29,160410,832,829544,1
59,29049,795,249260,0
40,136832,681,197151,1
64,116346,500,603514,0
37,174390,304,894341,0
55,22236,399,681530,0
23,172145,773,361254,1
34,158728,302,412378,0
61,68590,792,610140,1
28,19930,397,920471,0
24,75714,573,852839,0
52,128381,777,722204,1
42,164688,634,930989,0
31,16454,300,549561,0
35,27966,778,657065,0
62,82145,751,174542,1
22,48602,734,733710,1
53,84226,390,574014,0
23,188251,807,685631,1
58,190369,371,644461,0
46,161200,422,712245,0
39,180280,558,521303,0
34,21241,455,393624,0
48,22556,684,359971,0
37,66082,366,694403,0
22,143796,488,148686,0
38,66334,325,58643,0
35,164349,544,648725,0
58,69220,342,965615,0
42,139609,420,793218,0
36,86801,362,119445,0
28,98350,446,217160,0
58,163017,613,624439,0
35,111491,521,88062,0
23,181142,736,307130,1
43,74783,756,854956,1
25,86299,546,935642,0
47,16947,798,871143,0
52,119381,521,832913,0
27,185103,816,95780,1
36,72661,403,236286,0
23,73436,646,791650,0
57,78712,404,658242,0
50,188486,664,617293,1
25,176262,756,322311,1
58,52679,756,713623,1
56,83087,804,548575,1
63,17056,371,455035,0
30,165889,760,973859,1
60,129451,846,638316,1
35,83681,477,995041,0
51,187477,359,524839,0
35,31532,777,979290,1
23,18638,615,352510,0
53,167404,734,325994,1
36,71499,393,517094,0
39,115584,695,90662,1
32,47374,480,278404,0
33,31161,827,166444,1
33,157937,331,399362,0
24,46701,350,836155,0
23,34744,370,669233,0
39,53088,810,576214,1
51,99308,302,602772,0
38,50331,717,312325,1
61,153893,475,137169,0
38,56841,528,485105,0
33,153135,467,351355,0
24,178560,833,868504,1
48,181345,461,804468,0
30,111855,845,543624,1
41,49197,436,494814,0
62,15204,797,422046,0
51,43883,837,614530,1
54,141233,662,133363,1
45,170135,799,550289,1
64,117540,497,476924,0
35,100429,524,77648,0
58,23014,315,806156,0
51,74142,768,760910,1
65,48693,647,568790,0
51,11659,332,880084,0
42,127814,475,766728,0
44,59916,401,707274,0
62,60998,454,913558,0
44,94429,802,884308,1
48,178424,439,30139,0
42,79682,449,988790,0
50,16687,657,401162,0
62,96557,726,437098,1
35,63820,715,938571,1
44,52661,761,204354,1
51,113343,310,659340,0
65,121281,769,583413,1
34,30218,551,759092,0
40,96881,478,947430,0
38,174613,642,358451,0
43,66045,500,841963,0
49,147583,490,714967,0
28,174100,725,947451,1
61,97271,353,373261,0
30,83862,332,384333,0
48,33429,821,581545,1
23,69284,636,323823,0
37,165729,741,276322,1
22,161086,467,553108,0
61,139117,358,662532,0
41,64159,746,609162,1
59,150616,581,285448,0
23,74253,487,840814,0
56,199292,829,334753,1
34,78018,605,194146,0
24,11292,749,419472,0
24,16969,498,570473,0
42,183858,525,175046,0
23,166058,641,317265,0
28,144845,527,559142,0
33,69531,729,349240,1
50,144258,615,327781,0
44,79702,507,730511,0
61,195749,444,616482,0
21,29753,344,168171,0
57,139823,316,808363,0
57,144790,398,318325,0
32,142448,810,80531,1
55,178310,825,663181,1
44,35955,688,558961,1
54,48209,303,73456,0
28,25167,420,661265,0
44,13738,573,632647,0
22,31030,316,59522,0
57,24769,734,264157,0
31,99547,363,977123,0
46,199875,387,799128,0
55,111190,842,175527,1
34,130192,658,446582,1
62,154880,505,506510,0
38,49057,643,894676,0
30,105683,362,764288,0
46,147277,628,661618,0
31,72532,704,63568,1
50,31818,666,839210,1
57,59532,442,889181,0
22,174089,617,937301,0
51,115446,427,656994,0
35,139570,351,761350,0
49,102343,302,950210,0
58,127065,791,296844,1
62,12361,310,602065,0
31,196441,594,635128,0
61,88361,695,470685,1
65,36914,747,113704,1
59,79799,655,540049,1
43,19398,837,809816,0
54,29157,581,228097,0
36,20535,620,41814,0
49,25211,479,564576,0
31,88535,452,907752,0
34,119868,462,260529,0
38,122432,724,767922,1
23,132593,798,814075,1
25,25490,404,263800,0
63,124051,560,68591,0
49,196075,349,560767,0
53,112081,803,453937,1
65,130086,560,829611,0
44,63956,395,650332,0
53,43338,356,672591,0
38,71690,567,823910,0
63,112778,548,83454,0
25,72548,453,710731,0
34,123123,846,15186,1
38,164108,661,475584,1
50,129746,647,529123,0
59,80365,785,480517,1
26,110566,339,173552,0
41,111769,412,925581,0
51,132415,818,29322,1
36,51743,786,104057,1
33,122856,620,111742,0
49,67488,698,178442,1
56,182453,653,114346,1
30,164132,722,857919,1
30,125528,426,829769,0
54,79419,378,536533,0
55,134393,558,167092,0
23,138921,358,851521,0
46,43572,802,802210,1
54,26348,558,220321,0
36,42765,367,580343,0
46,76662,740,17459,1
44,66978,454,357620,0
45,29002,306,707067,0
30,133198,695,89757,1
34,96221,768,638731,1
65,55294,439,555721,0
63,36690,337,887323,0
29,112758,397,225489,0
23,18032,811,552885,0
26,118376,466,602073,0
32,188566,552,267228,0
44,188140,332,957737,0
61,56221,309,748773,0
49,107533,735,971430,1
28,197275,317,884575,0
30,114389,511,543612,0
23,117363,833,394733,1
24,165471,793,107878,1
49,154065,723,298794,1
53,129983,805,988718,1
40,165116,595,84724,0
47,83982,477,360586,0
29,109151,602,269447,0
40,162404,590,120088,0
55,188101,496,259533,0
58,37882,455,834298,0
32,183145,537,277253,0
32,89811,527,999266,0
62,74420,300,889862,0
49,172913,420,616684,0
51,85562,742,913569,1
42,175399,649,987131,0
28,82952,644,618578,0
23,36784,400,302998,0
57,134559,585,750718,0
34,46288,467,975380,0
29,46894,306,37450,0
24,178049,563,843399,0
41,97374,645,998625,0
37,124669,452,414757,0
53,170288,305,715194,0
40,120024,645,225443,0
47,107760,822,93347,1
46,157259,805,131754,1
55,32967,386,346319,0
40,118234,804,370752,1
43,178411,727,953189,1
62,34220,324,150754,0
62,95396,506,218567,0
27,99696,503,749298,0
22,175601,563,510703,0
35,50279,582,434067,0
52,174067,767,228231,1
49,190608,780,298530,1
37,133751,848,484635,1
45,92431,606,622688,0
48,199988,606,893468,0
33,179199,680,712260,1
34,49777,802,370197,1
33,30192,427,673695,0
46,198793,332,632190,0
28,166754,536,732839,0
38,50990,422,33292,0
60,103727,400,756079,0
57,99037,457,44976,0
44,146527,772,721461,1
29,147412,686,295176,1
33,121391,839,552255,1
65,133532,447,40709,0
34,137379,319,602629,0
58,172663,759,164382,1
24,175726,678,985981,1
56,115314,723,285539,1
65,35083,331,333362,0
51,68155,567,369898,0
54,143092,767,480391,1
31,61386,426,300265,0
23,112889,719,142850,1
40,170131,751,576292,1
26,166531,326,63934,0
23,37711,408,308464,0
53,91858,728,357110,1
61,154484,458,735181,0
34,26567,554,627647,0
57,149567,396,381496,0
47,192275,812,978487,1
54,18635,403,90670,0
26,138035,356,151364,0
60,153319,749,437218,1
46,62107,435,470543,0
57,111928,842,865772,1
48,178080,703,194855,1
26,113396,812,838046,1
31,66454,691,369410,1
27,80080,597,703758,0
42,124250,343,255980,0
47,64103,682,634343,1
56,118343,435,930195,0
41,69013,317,853200,0
54,177006,730,581339,1
41,108166,845,442326,1
50,131576,718,539737,1
39,119911,352,216505,0
38,24800,569,705793,0
30,143662,807,573293,1
51,33552,336,285741,0
51,63559,303,194026,0
61,23758,466,387300,0
35,127496,686,374242,1
25,39834,339,622389,0
43,157483,303,369707,0
29,184970,341,776832,0
56,22704,439,173640,0
65,179924,400,446055,0
51,186184,754,167954,1
40,109498,771,472541,1
40,44487,833,554530,1
55,194095,363,117428,0
36,198381,835,886655,1
41,62187,685,962247,1
44,114696,765,725361,1
24,43112,541,733573,0
64,12223,461,693627,0
28,137708,331,390951,0
52,73156,417,694125,0
37,64533,606,192535,0
24,18548,580,644437,0
34,67628,460,982105,0
58,174988,809,768320,1
50,102281,518,969731,0
36,13376,586,709760,0
44,150567,840,948775,1
45,69586,809,355140,1
34,124623,742,193582,1
31,197460,515,558389,0
21,135589,329,566739,0
45,18604,448,232782,0
33,164684,475,44622,0
53,98645,437,745990,0
40,60224,352,963553,0
30,99538,572,204756,0
58,186185,760,151241,1
46,123274,785,400877,1
58,43472,456,247201,0
47,153838,609,411694,0
36,108819,603,892432,0
35,176704,390,791551,0
59,44368,562,131761,0
28,85708,778,831269,1
54,143892,559,995245,0
51,154191,614,322787,0
33,177703,745,938002,1
48,57300,367,562973,0
54,88737,432,193642,0
58,163353,652,244626,1
56,155590,432,711450,0
62,33227,805,346140,1
33,49355,641,16023,0
27,35845,743,502858,1
39,113167,660,702270,1
24,197125,324,947148,0
53,156789,787,387949,1
38,15854,521,631048,0
61,150287,829,911632,1
57,185740,328,327514,0
51,121959,775,345704,1
26,45350,443,799918,0
21,56330,531,460851,0
39,146081,413,116759,0
30,16845,766,894576,0
40,40570,379,846422,0
59,95199,814,553079,1
36,61550,315,740929,0
39,113717,757,753556,1
52,131199,323,790565,0
51,88617,386,916736,0
46,147306,535,646888,0
51,181852,700,152051,1
56,123743,642,519794,0
45,16439,834,679488,0
31,60226,414,854956,0
39,98674,609,292838,0
41,88810,329,781674,0
61,40071,778,475226,1
45,179950,525,971979,0
52,83762,438,335056,0
58,181197,462,477826,0
57,34126,580,654104,0
45,52339,641,733830,0
28,126875,614,634182,0
40,88295,639,393328,0
56,164896,522,654329,0
37,181503,539,978715,0
53,64414,580,798768,0
43,73625,420,844878,0
65,183868,809,200281,1
38,130726,408,685342,0
46,125140,825,313053,1
60,195701,347,744496,0
25,188616,775,995191,1
39,107247,309,175828,0
63,128876,847,488651,1
35,174743,688,947570,1
57,151974,526,490947,0
22,102737,399,487459,0
46,10595,678,344714,0
44,130331,726,993065,1
24,149237,578,159125,0
53,168400,605,589830,0
58,137225,557,321347,0
60,115785,736,917044,1
52,153468,619,456621,0
45,184802,726,477833,1
22,29784,552,696067,0
52,147654,515,503947,0
51,199117,436,906807,0
23,15371,724,389924,0
36,197687,437,689190,0
34,75770,431,287085,0
62,183003,438,107372,0
41,51625,833,473569,1
55,124918,334,78577,0
32,100195,451,719205,0
56,135673,767,457721,1
40,145226,805,585652,1
51,152688,573,988561,0
60,88203,460,559594,0
41,185659,740,630334,1
49,101934,744,850749,1
54,180686,360,454314,0
48,193256,566,180832,0
27,63672,681,480324,1
63,186748,533,522640,0
62,100315,723,779017,1
29,83695,410,453865,0
27,136036,379,799350,0
22,71404,385,410462,0
36,65830,558,471659,0
33,57101,507,467710,0
25,88725,720,367183,1
30,126680,316,611006,0
64,94424,815,428016,1
45,154853,324,730779,0
32,23947,414,101418,0
60,168051,527,399174,0
29,109625,489,729761,0
50,106417,632,199833,0
44,180884,775,514749,1
24,35348,523,167488,0
55,124576,324,363730,0
48,153855,530,790063,0
57,25713,677,433704,0
65,168699,814,249088,1
44,40047,456,142534,0
64,96830,733,372180,1
58,116475,401,201797,0
33,115995,345,396040,0
38,79618,583,592462,0
61,19740,768,299456,0
62,41528,839,161534,1
48,130573,455,629249,0
50,139536,421,413279,0
62,71306,351,436441,0
45,109667,756,733876,1
45,182089,786,858666,1
31,109348,664,30523,1
64,166348,319,563748,0
53,193018,394,249162,0
43,135906,736,326019,1
43,180578,408,734728,0
38,197851,558,987420,0
45,26273,357,91652,0
59,96663,626,963233,0
58,54208,395,548276,0
32,114341,846,708862,1
36,75454,725,522901,1
51,72410,760,654397,1
45,197251,395,552253,0
46,37528,527,457272,0
58,171286,667,175039,1
24,99093,703,637142,1
44,63046,747,177108,1
34,145994,349,239561,0
30,34682,642,607699,0
47,99526,461,388481,0
27,72628,747,205144,1
60,111132,766,523558,1
40,152593,309,745229,0
51,155828,647,173554,0
61,19080,341,593146,0
63,112519,456,299886,0
23,191562,656,841507,1
54,12062,359,985029,0
21,98122,374,570791,0
55,37051,372,156849,0
57,48996,539,476945,0
25,127238,745,781548,1
57,47769,674,432512,1
56,54262,461,339035,0
48,151790,670,556584,1
54,130702,722,310552,1
63,15030,713,692498,0
26,185492,454,94241,0
65,107518,705,634305,1
31,106209,361,570674,0
60,31991,521,438454,0
49,140674,643,948474,0
47,194724,589,788072,0
37,150233,577,263868,0
48,50789,320,995622,0
56,48447,845,563924,1
65,129405,697,241308,1
58,181657,672,710847,1
50,148770,345,571187,0
40,98267,462,259252,0
40,185080,679,277257,1
60,48785,606,358556,0
22,129508,815,308013,1
37,59830,571,44710,0
62,29991,365,15596,0
33,25841,710,61416,0
36,186764,539,490500,0
44,56920,317,688137,0
52,125562,334,527545,0
36,78099,823,408638,1
26,35857,421,745453,0
38,154255,353,647512,0
31,164862,807,782618,1
33,113282,458,296056,0
39,18024,327,789782,0
64,32627,365,365985,0
44,178642,445,403874,0
27,55548,596,51008,0
59,106570,375,741866,0
47,65801,465,329868,0
43,26071,399,978816,0
58,145779,596,327802,0
22,89012,731,760297,1
32,105559,739,777808,1
49,92268,452,423879,0
57,154329,322,389432,0
33,174027,766,821271,1
56,91438,586,895579,0
54,47128,708,111616,1
34,125281,609,411099,0
38,94001,453,236249,0
38,171471,644,588825,0
65,192299,315,217749,0
54,138156,746,383245,1
30,24050,527,706593,0
43,197503,592,680098,0
40,130483,429,285285,0
59,188966,694,950168,1
37,179254,435,487127,0
35,163854,321,268975,0
29,119356,701,75400,1
51,108712,780,235734,1
44,64749,646,374599,0
53,21794,570,623008,0
33,15921,428,328704,0
48,43238,822,743081,1
63,106201,592,50635,0
54,75152,394,981182,0
63,53799,608,371788,0
61,129033,435,422111,0
40,98912,309,759905,0
53,104972,835,191786,1
49,87000,431,364070,0
21,45762,648,444237,0
54,136548,653,609301,1
49,196887,473,498378,0
49,32312,411,884988,0
62,118302,499,109972,0
27,85581,522,427082,0
57,167741,810,206305,1
41,86606,452,287148,0
43,193206,347,405752,0
22,49431,437,331033,0
38,15550,661,527405,0
33,45347,635,696126,0
49,94781,800,899838,1
44,23055,802,259729,0
23,184314,499,789468,0
45,143274,382,908360,0
49,169699,846,116964,1
31,131875,695,133939,1
37,148054,526,111103,0
56,130604,827,916549,1
43,196336,384,226637,0
47,81240,436,123228,0
48,183575,823,814706,1
37,151388,811,999716,1
30,16073,379,156462,0
57,15567,519,379843,0
45,75534,392,645038,0
38,91540,392,411879,0
39,93425,386,472419,0
57,139107,451,970474,0
50,158334,815,948432,1
44,22934,831,546047,0
31,160923,585,190387,0
43,182099,637,578178,0
30,82888,446,735347,0
51,107693,850,92665,1
42,65619,817,309712,1
23,193220,505,976271,0
51,175794,746,909332,1
44,59050,687,466160,1
57,141292,524,785697,0
64,53579,622,541630,0
48,58399,432,742986,0
